value,type
-2.98742433405924,variable 2
-2.9469804428414172,variable 2
-2.9939713229453813,variable 2
-2.9161879536258586,variable 2
-2.9978044140030025,variable 2
-2.99708845558982,variable 2
-2.992922949644897,variable 2
-2.981434352429536,variable 2
-2.9800209243716784,variable 2
-2.9877570603137227,variable 2
-2.9729665895051007,variable 2
-2.990802997241566,variable 2
-2.857809871060812,variable 2
-2.9813805038017827,variable 2
-2.998414049470998,variable 2
-2.975436225148046,variable 2
-2.931053016558609,variable 2
-2.9855076292679055,variable 2
-2.990536173461591,variable 2
-2.9522746583986126,variable 2
-2.967377455542923,variable 2
-2.9880031477551894,variable 2
-2.996806177976624,variable 2
-2.8019348585319364,variable 2
-2.9892607275913177,variable 2
-2.9880351076279683,variable 2
-2.990379587979639,variable 2
-2.985456550734389,variable 2
-2.989533986293046,variable 2
-2.9896668148169345,variable 2
-2.995838835300954,variable 2
-2.9507510206741974,variable 2
-2.9363550055585455,variable 2
-2.990766170019741,variable 2
-2.9838119593861836,variable 2
-2.9958964418084855,variable 2
-2.978477802935347,variable 2
-2.9691968563005373,variable 2
-2.9931249732617657,variable 2
-2.963612131583966,variable 2
-2.99249485198058,variable 2
-2.957563856291571,variable 2
-2.9339186182043027,variable 2
-2.9979078881174246,variable 2
-2.990306584901817,variable 2
-2.9896570085401803,variable 2
-2.9934630178108677,variable 2
-2.997524827747515,variable 2
-2.864316364318678,variable 2
-2.9962873042526015,variable 2
-2.9939579556301705,variable 2
-2.9688289491334654,variable 2
-2.985370377182678,variable 2
-2.9989131102212574,variable 2
-2.9990812771307924,variable 2
-2.9162854795534323,variable 2
-2.9931991717032504,variable 2
-2.991858353040571,variable 2
-2.9891342123054563,variable 2
-2.963836616585108,variable 2
-2.9853106447888726,variable 2
-2.9909515587554587,variable 2
-2.997855778851169,variable 2
-2.8862242451112197,variable 2
-2.9978516523412795,variable 2
-2.994788404113925,variable 2
-2.999052767349543,variable 2
-2.998180144717879,variable 2
-2.9916957120037764,variable 2
-2.9806721685161497,variable 2
-2.975778943783806,variable 2
-2.995638586834914,variable 2
-2.996913717759073,variable 2
-2.941518375320802,variable 2
-2.9183597432965285,variable 2
-2.997498629957062,variable 2
-2.9858692733020136,variable 2
-2.9970756286935107,variable 2
-2.9967316216418274,variable 2
-2.997637292141939,variable 2
-2.978425865457881,variable 2
-2.968591751761874,variable 2
-2.9906282093057555,variable 2
-2.989713476946979,variable 2
-2.9950847111449588,variable 2
-2.993406792771522,variable 2
-2.990677369531119,variable 2
-2.996994859330814,variable 2
-2.973788412760031,variable 2
-2.970522135235601,variable 2
-2.9956151197704335,variable 2
-2.9377574391338523,variable 2
-2.986952866883351,variable 2
-2.9968294553576493,variable 2
-2.995788501185527,variable 2
-2.98809467539085,variable 2
-2.950483044477757,variable 2
-2.9982489174967504,variable 2
-2.9964752555044347,variable 2
-2.9911132120067117,variable 2
-2.9941273035876357,variable 2
-2.9986239216882034,variable 2
-2.943777691379902,variable 2
-2.9866993567345896,variable 2
-2.9983972857482546,variable 2
-2.997152060389263,variable 2
-2.9949909788864946,variable 2
-2.997700460311542,variable 2
-2.9888293373085286,variable 2
-2.9351394066079375,variable 2
-2.996761484259797,variable 2
-2.993903971002959,variable 2
-2.998224169174212,variable 2
-2.9508464779784265,variable 2
-2.9881153115192314,variable 2
-2.970415611870159,variable 2
-2.9933920761985244,variable 2
-2.996362347322303,variable 2
-2.995127114344588,variable 2
-2.9888545616291724,variable 2
-2.8739180263084134,variable 2
-2.9148116033151448,variable 2
-2.9888263882676362,variable 2
-2.99549010405755,variable 2
-2.9979034717139523,variable 2
-2.9758646807056754,variable 2
-2.9936169763559084,variable 2
-2.8649290776691587,variable 2
-2.9968399058423656,variable 2
-2.995946518240728,variable 2
-2.996599294168576,variable 2
-2.9593096097634017,variable 2
-2.9975900215932643,variable 2
-2.9981241415723865,variable 2
-2.9909577717833584,variable 2
-2.9895251606439674,variable 2
-2.993671218666305,variable 2
-2.996879009265656,variable 2
-2.9410863766193818,variable 2
-2.984846528741616,variable 2
-2.9778675518908546,variable 2
-2.997213997405872,variable 2
-2.968923798019064,variable 2
-2.98683159115558,variable 2
-2.995145896585612,variable 2
-2.845537788122123,variable 2
-2.9866647985563644,variable 2
-2.969971938688895,variable 2
-2.9769077464483398,variable 2
-2.9974496987834183,variable 2
-2.9972795419870675,variable 2
-2.9915190487070102,variable 2
-2.9866076501522727,variable 2
-2.9732721731307863,variable 2
-2.9672414417685555,variable 2
-2.9917123182534624,variable 2
-2.991637654550672,variable 2
-2.99322903432122,variable 2
-2.973454104617108,variable 2
-2.8057092157180934,variable 2
-2.9710173593695535,variable 2
-2.9375674049429423,variable 2
-2.970251904311294,variable 2
-2.9660244899812276,variable 2
-2.9889006869192483,variable 2
-2.996128893514757,variable 2
-2.994393869684426,variable 2
-2.9947709246045573,variable 2
-2.996485161991316,variable 2
-2.991989921780001,variable 2
-2.994244807119896,variable 2
-2.9955277830654583,variable 2
-2.99194100492209,variable 2
-2.9828460482837627,variable 2
-2.983745197967726,variable 2
-2.9882755188815033,variable 2
-2.9834438732724555,variable 2
-2.997793963518286,variable 2
-2.997268518873052,variable 2
-2.985324888942698,variable 2
-2.9883346858038755,variable 2
-2.9902764860742614,variable 2
-2.9982228056006925,variable 2
-2.9952642590618215,variable 2
-2.99521919313595,variable 2
-2.994227170137471,variable 2
-2.9831433359424717,variable 2
-2.999325260159583,variable 2
-2.9897300474073334,variable 2
-2.997418912800703,variable 2
-2.9944168249614704,variable 2
-2.91798636036178,variable 2
-2.967512180901366,variable 2
-2.9813532036999284,variable 2
-2.9872745628659523,variable 2
-2.995525163286413,variable 2
-2.9844087536421373,variable 2
-2.9976601257352575,variable 2
-2.997087560856539,variable 2
-2.998893411773354,variable 2
-2.9898637062437063,variable 2
-2.997420466057678,variable 2
-2.9947476830128634,variable 2
-2.9897388444249473,variable 2
-2.98291393348722,variable 2
-2.9937040374830333,variable 2
-2.9129778009306473,variable 2
-2.995589691450602,variable 2
-2.9844640696324705,variable 2
-2.992740492055406,variable 2
-2.9958705017012175,variable 2
-2.9185119767958043,variable 2
-2.96977623546792,variable 2
-2.994962855630022,variable 2
-2.980801761684496,variable 2
-2.986029387612024,variable 2
-2.998575258934544,variable 2
-2.99419269785364,variable 2
-2.9116211991729,variable 2
-2.959668812965121,variable 2
-2.996546920061269,variable 2
-2.885696445527991,variable 2
-2.9870629763397814,variable 2
-2.9466060220160637,variable 2
-2.9972283632434236,variable 2
-2.988448724928874,variable 2
-2.9984104275906787,variable 2
-2.9571278778165198,variable 2
-2.950036164572416,variable 2
-2.9413754041004454,variable 2
-2.6729906796021887,variable 2
-2.9989868577171683,variable 2
-2.989878852288679,variable 2
-2.9955383194445693,variable 2
-2.9597697317212943,variable 2
-2.9981879324763523,variable 2
-2.992411248102851,variable 2
-2.9953366966682102,variable 2
-2.992387913458896,variable 2
-2.9231735228714313,variable 2
-2.9985534990211624,variable 2
-2.9408586204733664,variable 2
-2.936767599284578,variable 2
-2.992484430127329,variable 2
-2.9669079424645184,variable 2
-2.9495804089129325,variable 2
-2.941544358375267,variable 2
-2.996750267883393,variable 2
-2.9981709826490865,variable 2
-2.9929054057147333,variable 2
-2.9847752864988903,variable 2
-2.9717462019419756,variable 2
-2.975940382299071,variable 2
-2.992720850870433,variable 2
-2.991513229361754,variable 2
-2.8090011613508743,variable 2
-2.997730158298588,variable 2
-2.927221983387533,variable 2
-2.981686831845558,variable 2
-2.9962370989787668,variable 2
-2.9464778532631,variable 2
-2.9281095731175126,variable 2
-2.957353343445337,variable 2
-2.918884400576476,variable 2
-2.978649820776921,variable 2
-2.9623626401366927,variable 2
-2.991560750435747,variable 2
-2.975246040641945,variable 2
-2.97954120417601,variable 2
-2.975989642734562,variable 2
-2.9950251505399432,variable 2
-2.9978453569979178,variable 2
-2.9978784836028947,variable 2
-2.7341447330118225,variable 2
-2.9926259697744366,variable 2
-2.9911785561676525,variable 2
-2.9447944734377187,variable 2
-2.978629048649081,variable 2
-2.995452739995757,variable 2
-2.99728988510379,variable 2
-2.991901772657207,variable 2
-2.984236320644321,variable 2
-2.9901163216591873,variable 2
-2.987784618098762,variable 2
-2.992672610430882,variable 2
-2.9842375732709137,variable 2
-2.989448006003724,variable 2
-2.989425329883463,variable 2
-2.9589295413815817,variable 2
-2.99036699013505,variable 2
-2.9804787558123724,variable 2
-2.997268432978657,variable 2
-2.9985069585748443,variable 2
-2.99905422039639,variable 2
-2.99478239150628,variable 2
-2.9743600685897364,variable 2
-2.9983065812672116,variable 2
-2.9945899880616436,variable 2
-2.972481436488953,variable 2
-2.969380885041669,variable 2
-2.9752473004264037,variable 2
-2.982746911836284,variable 2
-2.8434034841969726,variable 2
-2.9703547127441556,variable 2
-2.9483033310491553,variable 2
-2.9676108377718062,variable 2
-2.9860790560458907,variable 2
-2.990205293936599,variable 2
-2.9879544456332656,variable 2
-2.979031528310111,variable 2
-2.97578699638333,variable 2
-2.988308058541448,variable 2
-2.9098812364148605,variable 2
-2.9636812908876147,variable 2
-2.9945761375904616,variable 2
-2.9962943404351194,variable 2
-2.9974256483528388,variable 2
-2.995719241671751,variable 2
-2.9904849231392845,variable 2
-2.9352307195076115,variable 2
-2.995645916489948,variable 2
-2.9974350895784143,variable 2
-2.9912537853418764,variable 2
-2.937699947152181,variable 2
-2.9874717048180424,variable 2
-2.9737804675285004,variable 2
-2.984544252050135,variable 2
-2.960198946012745,variable 2
-2.9990466616896367,variable 2
-2.9989285783702107,variable 2
-2.997604537746007,variable 2
-2.9953560944857314,variable 2
-2.98620690985274,variable 2
-2.972555327142189,variable 2
-2.995572648571075,variable 2
-2.9985114322412465,variable 2
-2.9830640124687564,variable 2
-2.941508404413124,variable 2
-2.965199202319035,variable 2
-2.961676172132435,variable 2
-2.893483559793425,variable 2
-2.9702023861926183,variable 2
-2.986597979874977,variable 2
-2.9859405370183385,variable 2
-2.994185582934594,variable 2
-2.997488866627505,variable 2
-2.988743843754111,variable 2
-2.95726157960009,variable 2
-2.996229969743988,variable 2
-2.9950584918809073,variable 2
-2.711857227625168,variable 2
-2.944981522798405,variable 2
-2.9880251581938895,variable 2
-2.9935378676181807,variable 2
-2.9895887010226145,variable 2
-2.9854169247868625,variable 2
-2.987964294857217,variable 2
-2.9755395131579463,variable 2
-2.985126945309588,variable 2
-2.9754272062365787,variable 2
-2.9117317094698403,variable 2
-2.9122816268597624,variable 2
-2.967970448971901,variable 2
-2.983725406467562,variable 2
-2.9823427071294892,variable 2
-2.9812990329681943,variable 2
-2.984347267571102,variable 2
-2.970309360503634,variable 2
-2.989036292695239,variable 2
-2.9848473876855652,variable 2
-2.993221260878479,variable 2
-2.9873645515603706,variable 2
-2.998533807731125,variable 2
-2.9925913400175483,variable 2
-2.981613263296303,variable 2
-2.8489239813797376,variable 2
-2.965545993780687,variable 2
-2.9750457170183093,variable 2
-2.998798698887214,variable 2
-2.994253282033529,variable 2
-2.8575309361711523,variable 2
-2.9875878769871815,variable 2
-2.994248242895693,variable 2
-2.9843982959995548,variable 2
-2.995635609162557,variable 2
-2.9840403525822947,variable 2
-2.995384618582713,variable 2
-2.9929899257993418,variable 2
-2.987987472028115,variable 2
-2.9813660735434353,variable 2
-2.9864200567937518,variable 2
-2.9855806967665237,variable 2
-2.9940957373975,variable 2
-2.777908406804249,variable 2
-2.983282055390279,variable 2
-2.998098043992061,variable 2
-2.988573142959926,variable 2
-2.9904287768364672,variable 2
-2.996284970788206,variable 2
-2.988235076937225,variable 2
-2.9828759967961274,variable 2
-2.9625894299707656,variable 2
-2.9970401256769406,variable 2
-2.9945390312118527,variable 2
-2.9715579643754926,variable 2
-2.9422477261017272,variable 2
-2.990742864007251,variable 2
-2.9666390285876,variable 2
-2.974955216536454,variable 2
-2.9917977044398865,variable 2
-2.999121289603096,variable 2
-2.990159454961173,variable 2
-2.9933237686809586,variable 2
-2.8489211110753736,variable 2
-2.975753404517047,variable 2
-2.9898765904029454,variable 2
-2.9886647779635807,variable 2
-2.996598148909977,variable 2
-2.99449962715818,variable 2
-2.9895691815213676,variable 2
-2.9985019051212762,variable 2
-2.99411187838588,variable 2
-2.990165675146939,variable 2
-2.9782855569637676,variable 2
-2.9880592367950767,variable 2
-2.992945597133693,variable 2
-2.9812826271387634,variable 2
-2.990142490818175,variable 2
-2.990130809180465,variable 2
-2.9135314117795517,variable 2
-2.9984384577948897,variable 2
-2.997834505672692,variable 2
-2.9975397733722318,variable 2
-2.998278708536058,variable 2
-2.975268158448639,variable 2
-2.996777503564451,variable 2
-2.9942610984234674,variable 2
-2.996818060034589,variable 2
-2.998397121117331,variable 2
-2.997690689824119,variable 2
-2.99889117136122,variable 2
-2.997181579429653,variable 2
-2.9346899355550162,variable 2
-2.9708284704372425,variable 2
-2.9747442742182457,variable 2
-2.9826419560435493,variable 2
-2.9983458636371583,variable 2
-2.985747875890517,variable 2
-2.9962940326468708,variable 2
-2.990723795451577,variable 2
-2.9961316206617963,variable 2
-2.980401443699072,variable 2
-2.9833737977619275,variable 2
-2.9745699587016072,variable 2
-2.9916485559809614,variable 2
-2.9866576263743876,variable 2
-2.9965890083147833,variable 2
-2.9608571547610723,variable 2
-2.9921133377097786,variable 2
-2.969738849932528,variable 2
-2.9783280388999254,variable 2
-2.9914078512549107,variable 2
-2.9657263075892377,variable 2
-2.9337910793435684,variable 2
-2.992527334377595,variable 2
-2.933558133744526,variable 2
-2.9981075353227005,variable 2
-2.989711229376978,variable 2
